medallion, hack_license, vendor_id, rate_code, store_and_fwd_flag, pickup_datetime, dropoff_datetime, passenger_count, trip_time_in_secs, trip_distance, pickup_longitude, pickup_latitude, dropoff_longitude, dropoff_latitude 
2013000394,2013000392,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:19:00,1,300,1.33,-73.988304,40.738682,-74.000671,40.725697
2013004045,2013004042,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:20:00,5,360,.81,-74.000504,40.737476,-73.987823,40.732471
2013001081,2013001078,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:27:00,1,780,2.20,-73.956245,40.773823,-73.967056,40.778378
2013001750,2013001747,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:17:00,1,180,.95,-73.979057,40.728016,-73.977737,40.738041
2013000125,2013000125,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:25:00,1,660,6.48,-73.97097,40.798344,-73.924736,40.867428
2013000396,2013000394,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:21:00,1,420,2.09,-74.015846,40.715435,-74.011292,40.704342
2013004046,2013004043,CMT,1,N,2013-01-01 00:14:00,2013-01-01 00:25:42,1,701,1.70,-73.981728,40.780109,-73.997955,40.764004
2013004047,2013004044,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:50:00,3,2160,10.39,-73.992363,40.758846,-73.894928,40.744778
2013004048,2013004045,CMT,1,N,2013-01-01 00:14:00,2013-01-01 00:28:52,1,892,4.70,-73.985527,40.738537,-73.964577,40.792599
2013004049,2013004046,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:30:00,4,960,9.35,-73.994858,40.760094,-73.919418,40.864014
2013004050,2013004047,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:20:00,1,360,1.56,-73.941162,40.823971,-73.947708,40.809948
2013004051,2013004048,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:22:00,1,480,2.36,-73.977844,40.783901,-73.948486,40.784832
2013000595,2013000592,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:20:00,1,360,1.75,-74.004089,40.742149,-74.004234,40.720974
2013004052,2013004049,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:23:00,2,540,1.98,-73.992867,40.737286,-73.993286,40.71796
2013004053,2013004050,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:24:00,1,600,2.99,-73.967773,40.802937,-73.945938,40.777161
2013004054,2013004051,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:42:00,1,1680,5.65,-74.001312,40.731178,-73.947533,40.790531
2013004055,2013004052,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:34:00,1,1200,6.03,-73.980972,40.729538,-73.969063,40.794422
2013004056,2013004053,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:23:00,6,540,2.96,-73.976746,40.747768,-73.950562,40.775311
2013004057,2013004054,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:25:00,1,660,3.76,-73.955978,40.719444,-74.000992,40.718811
2013004058,2013004055,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:21:00,5,420,2.44,-73.984848,40.769241,-73.9701,40.793945
2013000400,2013000398,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:18:00,1,240,.46,-74.005417,40.739788,-74.000145,40.737991
2013004059,2013004056,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:20:00,2,360,1.11,-73.940208,40.751114,-73.937721,40.76244
2013004060,2013004057,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:25:00,6,660,5.51,-73.952721,40.772182,-73.99472,40.724968
2013004061,2013004058,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:36:00,1,1320,5.84,-74.00502,40.745659,-73.980972,40.675713
2013000127,2013000127,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:34:00,5,1200,6.46,-74.016975,40.708969,-73.975296,40.666534
2013004062,2013004059,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:28:00,1,840,2.74,-73.985291,40.722118,-73.991737,40.749153
2013004063,2013004060,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:21:00,1,420,1.46,-73.991623,40.723969,-73.998299,40.738068
2013001429,2013001426,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:35:00,1,1260,7.72,-73.979439,40.723396,-73.970551,40.793976
2013004064,2013004061,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:31:00,5,1020,3.65,-73.989281,40.763153,-73.949776,40.773708
2013000600,2013000597,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:31:00,1,1020,4.45,-73.999657,40.728333,-73.957443,40.691544
2013004065,2013004062,CMT,1,N,2013-01-01 00:14:00,2013-01-01 00:20:00,1,359,1.20,-73.996902,40.720375,-74.011795,40.70768
2013004066,2013004063,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:50:00,1,2160,4.81,-73.955009,40.773518,-74.002464,40.750172
2013004067,2013004064,CMT,1,N,2013-01-01 00:14:00,2013-01-01 00:20:51,1,411,.90,-73.978806,40.752995,-73.970039,40.75729
2013002877,2013002874,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:19:00,1,300,1.49,-73.97348,40.748127,-73.986778,40.729858
2013000817,2013000814,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:24:00,1,600,2.76,-73.956207,40.778793,-73.975334,40.745564
2013004068,2013004065,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:22:00,1,480,1.26,-73.989471,40.741726,-73.983612,40.730087
2013004069,2013004066,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:25:00,1,660,2.19,-73.994232,40.752285,-73.998695,40.734051
2013004070,2013004067,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:14:00,1,0,.00,-73.9916,40.754887,-73.9916,40.754887
2013004071,2013004068,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:20:00,1,360,.86,-73.993088,40.740555,-73.982117,40.740353
2013004072,2013004069,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:32:00,1,1080,1.67,-73.996284,40.764938,-73.995781,40.754082
2013000017,2013000017,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:17:00,3,180,.91,-73.949173,40.781658,-73.954613,40.770607
2013004073,2013004070,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:36:00,2,1320,5.22,-74.005325,40.741108,-73.951775,40.773487
2013004074,2013004071,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:18:00,1,240,1.39,-73.962708,40.758522,-73.951813,40.773491
2013004075,2013004072,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:25:00,1,660,3.68,-73.995316,40.765366,-73.957031,40.784332
2013004076,2013004073,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:25:00,1,660,3.08,-73.978592,40.724575,-73.975868,40.757164
2013004077,2013004074,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:22:00,1,480,2.30,-73.967491,40.792816,-73.954094,40.772919
2013004078,2013004075,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:17:00,1,180,.37,-74.004585,40.742233,-74.007881,40.739391
2013004079,2013004076,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:23:00,1,540,1.77,-73.9832,40.752811,-73.984573,40.734718
2013004080,2013004077,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:18:00,1,240,.48,-73.98365,40.766205,-73.980934,40.77142
2013004081,2013004078,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:26:00,1,720,2.78,-73.987526,40.750568,-74.005219,40.719467
2013004082,2013004079,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:29:00,1,900,6.68,-73.979263,40.73579,-73.982964,40.677715
2013004083,2013004080,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:22:00,1,480,2.66,-73.980522,40.730228,-73.960899,40.761036
2013004084,2013004081,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:24:00,2,600,1.90,-73.97393,40.760532,-73.98024,40.770622
2013004085,2013004082,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:23:00,3,540,2.08,-73.974815,40.793251,-73.958954,40.774963
2013001103,2013001100,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:21:00,2,420,1.72,-73.953918,40.784916,-73.974541,40.787582
2013004086,2013004083,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:33:00,6,1140,9.56,-73.93383,40.757793,-73.927765,40.852383
2013000831,2013000828,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:19:00,1,300,1.30,-73.986214,40.715885,-73.978439,40.724613
2013004087,2013004084,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:29:00,6,900,3.46,-73.974197,40.757408,-73.976372,40.794022
2013004088,2013004085,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:28:00,6,840,.82,-73.98439,40.742619,-73.991234,40.750397
2013004089,2013004086,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:22:00,2,480,1.63,-73.976891,40.751827,-73.991364,40.739254
2013004090,2013004087,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:29:00,1,900,3.93,-73.988144,40.748283,-73.948166,40.776466
2013004091,2013004088,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:20:00,5,360,1.49,-73.957535,40.77433,-73.97538,40.785309
2013001113,2013001110,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:21:00,5,420,.89,-73.976822,40.745213,-73.991028,40.750626
2013004092,2013004089,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:23:00,1,540,1.34,-74.007065,40.734474,-73.994385,40.750835
2013004093,2013004090,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:42:00,1,1680,8.00,-73.95266,40.780643,-74.014725,40.711357
2013004094,2013004091,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:27:00,4,780,4.03,-73.969498,40.673393,-74.005241,40.722527
2013004095,2013004092,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:22:00,5,480,1.77,-73.978401,40.724964,-73.97757,40.746452
2013004096,2013004093,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:18:00,6,240,1.15,-73.976425,40.79105,-73.978271,40.77829
2013004097,2013004094,VTS,1,,2013-01-01 00:14:00,2013-01-01 01:22:00,3,4080,2.07,-73.991417,40.755993,-74.002419,40.739658
2013004098,2013004095,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:38:00,1,1440,6.97,-74.004463,40.719551,-73.968735,40.80418
2013004099,2013004096,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:26:00,3,720,7.20,-73.95385,40.774937,-74.012451,40.70155
2013004100,2013004097,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:31:00,1,1020,5.63,-73.984657,40.754128,-74.009682,40.706165
2013004101,2013004098,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:28:00,6,840,2.44,-73.982979,40.722652,-73.982841,40.748089
2013004102,2013004099,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:18:00,5,240,.82,-73.968246,40.799969,-73.96788,40.792938
2013004103,2013004100,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:39:00,1,1500,9.50,-73.993263,40.741348,-73.942566,40.844463
2013004104,2013004101,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:25:00,1,660,2.24,-73.987946,40.72131,-73.978004,40.745651
2013004105,2013004102,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:15:00,1,60,.38,-73.955803,40.772121,-73.957527,40.769974
2013004106,2013004103,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:16:00,4,120,.64,-73.954521,40.774166,-73.959793,40.766895
2013004107,2013004104,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:36:00,1,1320,3.49,-73.980957,40.729794,-73.992233,40.764061
2013004108,2013004105,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:29:00,1,900,4.09,-73.970383,40.752392,-73.943703,40.752655
2013004109,2013004106,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:22:00,2,480,2.41,-73.972778,40.764641,-73.94812,40.781349
2013004110,2013004107,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:18:00,3,240,1.16,-73.953568,40.790962,-73.970589,40.793362
2013004111,2013004108,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:30:00,1,960,4.86,-73.983261,40.744358,-73.972534,40.796223
2013004112,2013004109,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:36:00,1,1320,4.45,-73.998993,40.726612,-73.958672,40.778042
2013004113,2013004110,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:21:00,5,420,1.55,-73.966988,40.788425,-73.948677,40.79834
2013004114,2013004111,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:23:00,2,540,2.86,-73.946548,40.783512,-73.974823,40.747616
2013004115,2013004112,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:24:00,2,600,2.21,-73.924049,40.844898,-73.924049,40.844898
2013004116,2013004113,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:57:00,5,2580,7.82,-73.986183,40.763966,-74.012695,40.701797
2013004117,2013004114,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:18:00,1,240,.61,-73.987144,40.739136,-73.988075,40.743576
2013004118,2013004115,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:27:00,1,780,1.14,-73.994598,40.750572,-73.992455,40.742764
2013004119,2013004116,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:17:00,5,180,.60,-74.009224,40.716312,-74.007835,40.724072
2013004120,2013004117,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:22:00,6,480,1.33,-73.986237,40.734783,-73.979645,40.723045
2013003338,2013003334,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:33:00,1,1140,2.22,-73.989273,40.729324,-73.991447,40.749065
2013001807,2013001804,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:20:00,1,360,1.43,-73.957153,40.777668,-73.966248,40.789532
2013004121,2013004118,VTS,5,,2013-01-01 00:14:00,2013-01-01 00:51:00,1,2220,23.04,-73.994217,40.771523,-74.132042,40.95705
2013004122,2013004119,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:20:00,1,360,1.07,-73.996437,40.763554,-73.994225,40.75238
2013004123,2013004120,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:39:00,1,1500,9.01,-73.978821,40.760212,-74.004311,40.681774
2013004124,2013004121,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:37:00,3,1380,4.36,-73.955139,40.773552,-74.003555,40.743496
2013000271,2013000271,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:25:00,5,660,1.78,-73.920868,40.743076,-73.920868,40.743076
2013000626,2013000623,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:36:00,1,1320,5.46,-74.002953,40.733608,-73.950157,40.780563
2013004125,2013004122,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:18:00,1,240,1.12,-73.946426,40.777008,-73.954681,40.783966
2013004126,2013004123,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:41:00,3,1620,6.18,-73.988533,40.737469,-73.96312,40.799362
2013004127,2013004124,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:30:00,1,960,8.96,-73.874573,40.774117,-73.980392,40.73526
2013004128,2013004125,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:19:00,6,300,1.18,-74.008698,40.738171,-73.998627,40.745102
2013004129,2013004126,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:21:00,1,420,2.87,-73.980865,40.748482,-73.953804,40.779125
2013004130,2013004127,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:24:00,1,600,1.32,-73.999931,40.734627,-73.988106,40.749237
2013004131,2013004128,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:21:00,1,420,1.52,-73.99971,40.734196,-73.995155,40.720711
2013004132,2013004129,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:18:00,1,240,.80,-73.990349,40.723534,-74.001282,40.727612
2013004133,2013004130,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:23:00,1,540,1.39,-73.982521,40.742561,-73.968933,40.751957
2013004134,2013004131,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:30:00,1,960,3.05,-73.982605,40.727268,-73.998352,40.755596
2013004135,2013004132,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:23:00,1,540,1.95,-74.017731,40.707893,-73.997963,40.719593
2013004136,2013004133,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:17:00,3,180,.40,-73.996658,40.731796,-74.002167,40.733608
2013004137,2013004134,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:27:00,1,780,2.07,-73.99173,40.750099,-73.985802,40.769039
2013004138,2013004135,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:30:00,3,960,4.06,-74.005905,40.741108,-73.972794,40.78566
2013001493,2013001490,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:20:00,6,360,2.01,-73.953178,40.791451,-73.964752,40.769814
2013004139,2013004136,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:26:00,1,720,6.80,-73.870789,40.773636,-73.799026,40.732929
2013004140,2013004137,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:24:00,2,600,1.93,-73.999649,40.743584,-73.980667,40.728859
2013004141,2013004138,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:22:00,1,480,2.03,-73.985817,40.727058,-73.97261,40.758362
2013004142,2013004139,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:40:00,2,1560,4.20,-73.988129,40.764679,-73.988228,40.727772
2013004143,2013004140,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:46:00,1,1920,4.25,-73.970764,40.78347,-73.991997,40.738331
2013004144,2013004141,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:21:00,1,420,1.95,-73.97123,40.755108,-73.851097,40.674236
2013000636,2013000633,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:20:00,5,360,1.56,-74.008873,40.710892,-74.001335,40.729256
2013004145,2013004142,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:18:00,1,240,.77,-73.970726,40.788555,-73.979515,40.78384
2013004146,2013004143,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:28:00,5,840,4.14,-73.993309,40.681583,-73.960426,40.714531
2013004147,2013004144,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:39:00,1,1500,12.50,-73.98558,40.752182,-74.028397,40.637241
2013004148,2013004145,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:34:00,1,1200,4.35,-74.001373,40.719967,-73.963387,40.757801
2013004149,2013004146,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:35:00,5,1260,7.58,-73.97467,40.686466,-73.947777,40.775043
2013000039,2013000039,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:21:00,5,420,2.12,-73.954521,40.76572,-73.954247,40.787071
2013004150,2013004147,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:17:00,1,180,.57,-73.984818,40.742867,-73.992531,40.746246
2013004151,2013004148,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:25:00,2,660,1.67,-73.96698,40.77256,-73.974358,40.753803
2013004152,2013004149,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:28:00,1,840,3.82,-73.978226,40.745533,-73.979645,40.783829
2013004153,2013004150,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:42:00,5,1680,10.28,-73.988449,40.727539,-81.300003,40.831654
2013001169,2013001166,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:23:00,1,540,4.25,-73.9916,40.723736,-73.958481,40.760235
2013000284,2013000284,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:30:00,1,960,1.14,-73.977654,40.752289,-73.988472,40.743271
2013004154,2013004151,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:25:00,2,660,2.22,-73.991943,40.725796,-74.01059,40.729706
2013004155,2013004152,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:19:00,2,300,.65,-73.973534,40.763996,-73.973907,40.757351
2013004156,2013004153,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:24:00,1,600,1.12,-73.979874,40.761204,-73.974121,40.750542
2013004157,2013004154,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:27:00,1,780,1.77,-73.989311,40.730049,-73.99012,40.748371
2013004158,2013004155,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:25:00,1,660,1.94,-74.005676,40.726162,-73.988716,40.748535
2013004159,2013004156,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:35:00,3,1260,5.47,-73.997238,40.735001,-73.93837,40.70385
2013004160,2013004157,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:25:00,1,660,6.09,-73.968216,40.755367,-74.015274,40.708424
2013004161,2013004158,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:26:00,1,720,4.47,0,0,0,0
2013004162,2013004159,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:27:00,6,780,1.51,-74.001587,40.741016,-73.985725,40.744026
2013004163,2013004160,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:20:00,2,360,.59,-74.004547,40.733372,-73.999229,40.733456
2013004164,2013004161,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:23:00,1,540,1.34,-73.885139,40.749592,-73.895859,40.740662
2013004165,2013004162,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:38:00,2,1440,3.29,-73.993248,40.724277,-73.973618,40.76096
2013004166,2013004163,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:22:00,3,480,2.60,-73.976616,40.748516,-73.953148,40.780022
2013004167,2013004164,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:21:00,3,420,1.14,-73.961876,40.763969,-73.963196,40.774319
2013004168,2013004165,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:16:00,1,120,.18,-73.986145,40.722301,-73.987946,40.720905
2013004169,2013004166,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:40:00,1,1560,9.75,-73.97998,40.759003,-73.871124,40.774189
2013004170,2013004167,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:16:00,1,120,.44,-73.994347,40.719292,-73.992226,40.725075
2013004171,2013004168,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:19:00,1,300,1.22,-73.954071,40.774757,-73.957893,40.761337
2013004172,2013004169,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:19:00,2,300,1.00,-73.988609,40.731461,-73.986923,40.722332
2013004173,2013004170,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:29:00,2,900,9.80,-73.874428,40.77401,-73.998909,40.724346
2013004174,2013004171,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:26:00,1,720,2.07,-73.978821,40.777287,-73.956627,40.768093
2013000892,2013000889,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:36:00,2,1320,2.14,-73.967239,40.760681,-73.987068,40.766113
2013004175,2013004172,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:21:00,1,420,2.84,-73.974525,40.74213,-73.988228,40.720306
2013004176,2013004173,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:22:00,1,480,1.65,-73.996307,40.744324,-73.995857,40.759064
2013004177,2013004174,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:23:00,2,540,1.79,-73.983902,40.749329,-74.005035,40.741367
2013004178,2013004175,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:19:00,5,300,1.13,-74.005074,40.719543,-74.006783,40.730217
2013004179,2013004176,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:27:00,2,780,1.36,-73.977104,40.774551,-73.988075,40.764626
2013004180,2013004177,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:21:00,1,420,1.47,-73.993652,40.762077,-73.98716,40.776001
2013004181,2013004178,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:17:00,6,180,.55,-74.003571,40.748421,-73.997047,40.750397
2013004182,2013004179,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:22:00,1,480,1.40,-73.985619,40.738377,-74.004745,40.746861
2013004183,2013004180,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:26:00,1,720,2.57,-73.988304,40.748379,-73.999283,40.722481
2013004184,2013004181,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:22:00,6,480,1.34,-73.970154,40.799473,-73.978233,40.784004
2013004185,2013004182,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:26:00,1,720,1.41,-73.949287,40.714142,-73.941635,40.707481
2013004186,2013004183,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:17:00,2,180,.09,-73.982185,40.768517,-73.981659,40.767666
2013000168,2013000168,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:27:00,1,780,3.03,-73.974854,40.793125,-73.970749,40.7616
2013004187,2013004184,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:23:00,5,540,1.53,-73.988113,40.750786,-73.988098,40.737774
2013000666,2013000663,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:37:00,1,1380,3.17,-74.007599,40.740887,-73.975449,40.758442
2013004188,2013004185,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:41:00,4,1620,8.37,-73.977119,40.776848,-73.858879,40.727081
2013004189,2013004186,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:26:00,1,720,2.42,-73.992828,40.768311,-74.004807,40.741684
2013004190,2013004187,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:37:00,1,1380,4.99,-73.988411,40.769257,-73.992744,40.724186
2013004191,2013004188,VTS,4,,2013-01-01 00:14:00,2013-01-01 00:15:00,1,60,.01,-73.975784,40.776325,-73.975769,40.776325
2013004192,2013004189,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:25:00,2,660,1.95,-73.99044,40.724957,-74.006119,40.740414
2013004193,2013004190,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:15:00,1,60,.37,-73.95507,40.773186,-73.95694,40.770725
2013004194,2013004191,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:33:00,1,1140,6.07,-74.002487,40.731327,-73.973412,40.798283
2013004195,2013004192,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:28:00,1,840,2.65,-74.008606,40.718925,-73.980728,40.725857
2013004196,2013004193,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:25:00,5,660,2.19,-73.9506,40.779339,-73.950645,40.779335
2013001882,2013001879,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:20:00,1,360,1.18,-73.988907,40.777721,-73.976517,40.780506
2013004197,2013004194,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:36:00,1,1320,12.73,-73.977776,40.750717,-74.02626,40.619949
2013004198,2013004195,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:40:00,1,1560,6.94,-73.984741,40.724461,-73.967674,40.797871
2013004199,2013004196,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:36:00,6,1320,6.25,-73.986008,40.730907,-73.973366,40.677608
2013002633,2013002630,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:24:00,1,600,1.86,-73.985855,40.727016,-74.006409,40.714233
2013004200,2013004197,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:27:00,2,780,5.98,-73.980476,40.748306,-74.016357,40.711231
2013004201,2013004198,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:16:00,3,120,.46,-74.004387,40.724121,-74.00145,40.719002
2013004202,2013004199,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:22:00,1,480,1.42,-73.991539,40.726967,-73.982338,40.743446
2013004203,2013004200,VTS,1,,2013-01-01 00:14:00,2013-01-01 00:44:00,2,1800,4.97,-73.990913,40.766022,-73.982742,40.723396
2013004204,2013004201,CMT,1,N,2013-01-01 00:14:01,2013-01-01 00:29:06,1,905,3.50,-73.95562,40.772575,-73.992828,40.745338
